Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,CD Account,County
42,135,95136,2,3.3,1,0,0,1,Santa Clara
28,34,94949,4,1.5,2,162,0,0,Marin
58,62,91320,3,2.2,3,217,0,1,Ventura
38,173,94305,2,3.3,1,243,0,0,Santa Clara
53,20,93955,1,0.2,1,131,0,0,Monterey
54,42,95207,4,2.5,1,0,0,0,San Joaquin
42,28,94010,1,0.6,3,0,0,0,San Mateo
54,95,90254,1,1.9,2,0,0,0,Los Angeles
66,95,94596,2,0.0,3,0,0,0,Contra Costa
46,34,90034,1,0.1,1,124,0,0,Los Angeles
63,191,94131,2,4.3,3,205,1,0,San Francisco
63,41,90034,2,1.5,1,173,0,0,Los Angeles
58,150,92110,1,7.4,1,481,0,0,San Diego
65,91,91360,2,0.0,3,146,0,0,Ventura
35,84,94709,4,2.2,2,0,0,0,Alameda
33,73,92110,4,3.4,1,140,0,0,San Diego
43,122,93106,1,0.3,1,0,0,0,Santa Barbara
30,73,90065,1,2.6,2,133,0,0,Los Angeles
61,20,95973,2,0.3,3,0,0,0,Butte
49,130,92677,4,1.1,1,281,1,1,Orange
52,85,92037,3,3.4,3,0,1,0,San Diego
45,134,94550,2,3.3,1,0,0,0,Alameda
64,98,95678,3,1.8,2,80,0,0,Placer
26,54,91709,2,1.6,3,0,0,0,San Bernardino
35,41,92123,3,2.0,1,0,0,0,San Diego
45,128,94928,4,6.0,3,0,1,0,Sonoma
44,132,94115,3,2.6,1,308,1,0,San Francisco
34,188,94025,1,2.9,3,0,1,0,San Mateo
65,170,94143,4,6.1,2,0,1,1,San Francisco
32,14,90034,3,0.9,3,111,0,0,Los Angeles
41,93,95616,1,2.8,3,0,0,0,Yolo
52,79,94596,1,2.7,2,0,0,0,Contra Costa
35,79,94305,4,2.2,2,0,0,0,Santa Clara
51,62,90024,4,1.8,3,119,0,0,Los Angeles
30,95,91950,2,0.2,1,0,0,0,San Diego
58,60,92672,4,1.3,3,0,0,0,Orange
49,75,92374,1,1.5,2,0,0,0,San Bernardino
63,85,91320,4,0.1,2,0,0,0,Ventura
40,143,94801,1,4.1,1,0,0,0,Contra Costa
38,44,91320,2,1.7,1,0,0,0,Ventura
52,31,92008,4,0.9,2,151,0,0,San Diego
49,13,94538,4,0.8,1,111,0,0,Alameda
59,52,95616,4,1.5,1,0,0,0,Yolo
32,42,95136,1,0.2,3,102,0,0,Santa Clara
30,102,91775,4,2.1,3,139,0,0,Los Angeles
64,143,95039,2,6.4,3,0,1,1,Monterey
59,10,94063,4,0.7,3,0,0,0,San Mateo
62,44,90401,1,1.1,3,0,0,0,Los Angeles
61,158,94720,2,6.0,1,306,0,1,Alameda
53,12,92672,2,1.0,2,0,0,0,Orange
51,59,90095,1,1.2,1,139,0,0,Los Angeles
55,92,92130,1,1.9,2,0,0,0,San Diego
36,82,94542,2,2.8,1,0,0,0,Alameda
44,44,90509,4,0.0,2,0,0,0,Los Angeles
26,182,93010,2,3.2,2,0,1,0,Ventura
54,121,92121,2,0.4,1,0,0,0,San Diego
35,38,95518,1,1.7,1,0,0,0,Humboldt
34,92,90024,2,2.7,1,0,0,1,Los Angeles
28,53,94305,2,1.6,3,0,0,0,Santa Clara
32,45,93611,3,2.3,1,83,0,0,Fresno
38,63,95422,1,3.6,2,0,0,0,Lake
53,181,95051,1,8.1,1,0,0,0,Santa Clara
26,184,94608,2,4.2,3,577,1,1,Alameda
45,33,94970,3,0.5,1,136,0,1,Marin
58,22,90024,3,0.2,1,0,0,0,Los Angeles
59,99,92093,2,2.7,1,0,0,0,San Diego
45,44,90089,3,1.0,2,193,0,0,Los Angeles
64,101,95134,4,3.4,2,0,0,0,Santa Clara
30,32,94132,1,2.0,2,0,0,0,San Francisco
40,59,94305,4,2.67,1,0,0,0,Santa Clara
61,25,94015,2,0.5,2,0,0,0,San Mateo
40,140,93940,3,5.6,1,0,1,0,Monterey
40,29,94720,1,0.75,3,0,0,0,Alameda
43,35,90630,1,0.7,1,0,0,0,Orange
39,141,93302,4,6.3,1,0,1,1,Kern
35,75,92672,4,2.0,3,79,0,0,Orange
38,58,95054,2,2.8,1,0,0,0,Santa Clara
67,41,90024,2,1.1,1,0,0,0,Los Angeles
55,42,93940,2,2.0,2,196,0,0,Monterey
28,55,93940,3,1.1,2,0,0,0,Monterey
30,18,93711,4,0.3,2,84,0,0,Fresno
59,75,92121,4,2.3,3,0,0,0,San Diego
26,85,95020,2,2.5,1,0,0,0,Santa Clara
52,43,90089,4,1.1,2,0,0,0,Los Angeles
40,149,90250,2,3.9,1,319,0,0,Los Angeles
31,25,93943,2,1.0,2,0,0,1,Monterey
50,19,94005,4,0.4,2,103,0,0,San Mateo
27,18,93524,1,0.4,3,0,0,0,Kern
64,13,90024,4,0.6,2,0,0,0,Los Angeles
34,41,91765,1,2.4,2,0,0,0,Los Angeles
30,139,94501,1,4.3,1,0,0,0,Alameda
39,62,93955,3,2.33,1,131,0,1,Monterey
34,51,90032,3,2.0,1,130,0,0,Los Angeles
40,71,93950,3,3.0,1,272,0,0,Monterey
33,145,92507,1,2.7,3,0,1,0,Riverside
38,45,91768,4,1.2,2,138,0,0,Los Angeles
42,53,93023,4,1.9,3,0,0,0,Ventura
37,64,94105,1,1.5,3,0,0,0,San Francisco
33,39,94542,4,0.8,1,0,0,0,Alameda
60,38,92182,3,2.2,3,0,0,0,San Diego
28,85,94709,3,2.5,1,0,0,0,Alameda
56,23,94610,1,1.2,3,127,0,0,Alameda
53,122,94305,1,2.4,1,330,0,0,Santa Clara
37,72,91380,4,0.7,3,0,0,0,Los Angeles
47,123,90840,1,7.3,1,0,0,0,Los Angeles
58,40,90057,1,1.6,1,0,0,1,Los Angeles
52,62,95134,4,2.8,2,0,0,0,Santa Clara
46,113,94105,2,3.3,1,0,0,0,San Francisco
57,25,94523,2,0.7,2,103,0,0,Contra Costa
66,25,94720,4,0.6,2,0,0,0,Alameda
30,14,95014,4,0.5,3,0,0,0,Santa Clara
48,19,90058,1,0.1,1,0,0,0,Los Angeles
63,61,91942,1,2.5,3,0,0,0,San Diego
48,21,94904,1,0.1,1,0,0,0,Marin
34,44,94143,1,1.33,1,0,0,0,San Francisco
60,42,91902,3,1.5,1,0,0,0,San Diego
55,52,90095,1,1.4,3,207,0,0,Los Angeles
50,112,92064,1,0.0,1,0,0,0,San Diego
29,34,94301,1,0.4,3,0,0,0,Santa Clara
61,83,91320,2,1.7,3,245,0,0,Ventura
50,24,95133,4,0.4,2,137,0,0,Santa Clara
37,71,90755,2,1.7,2,0,0,0,Los Angeles
64,181,93403,2,2.3,2,0,1,1,San Luis Obispo
43,75,91765,4,0.2,3,102,0,0,Los Angeles
39,153,91614,2,3.0,1,0,0,0,Los Angeles
34,19,91711,4,0.4,2,0,0,0,Los Angeles
29,31,91775,4,1.5,2,0,0,0,Los Angeles
33,178,94720,3,8.5,1,0,1,1,Alameda
60,65,90245,2,1.5,1,220,0,0,Los Angeles
49,8,94720,1,0.3,1,97,0,0,Alameda
54,92,92374,2,1.1,1,0,0,0,San Bernardino
59,145,95125,4,1.8,1,198,1,0,Santa Clara
42,85,93065,1,3.7,3,272,0,0,Ventura
62,149,92130,1,4.7,1,0,0,0,San Diego
63,9,94707,4,0.6,2,100,0,0,Alameda
57,164,94607,2,3.8,3,422,1,1,Alameda
61,40,95816,3,0.5,2,100,0,0,Sacramento
35,54,93943,1,2.5,3,0,0,0,Monterey
33,140,95814,1,4.6,1,0,0,0,Sacramento
31,18,91711,1,0.4,3,0,0,0,Los Angeles
51,12,95818,4,1.0,1,0,0,0,Sacramento
55,140,94720,2,2.7,1,0,0,0,Alameda
38,24,94588,2,0.8,3,0,0,0,Alameda
38,60,92806,2,1.8,1,0,0,0,Orange
53,50,92660,2,0.8,3,0,0,0,Orange
62,44,92612,1,1.9,2,0,0,0,Orange
35,51,94596,4,2.2,2,110,0,0,Contra Costa
46,34,90840,2,1.3,1,116,0,0,Los Angeles
60,33,90095,2,0.5,2,0,0,0,Los Angeles
63,63,92507,2,1.5,1,0,0,0,Riverside
43,22,90025,2,0.0,3,0,0,0,Los Angeles
33,104,94542,2,3.6,3,0,1,0,Alameda
43,75,90041,3,0.3,3,0,0,0,Los Angeles
62,75,92709,2,1.7,3,0,0,0,Orange
48,62,91367,4,3.6,3,83,0,0,Los Angeles
38,48,90034,1,1.8,1,169,0,0,Los Angeles
36,73,95035,2,2.8,1,0,0,0,Santa Clara
49,135,90064,2,1.4,1,82,0,0,Los Angeles
61,61,92177,3,2.2,3,117,0,0,San Diego
49,78,95616,3,2.0,2,0,0,0,Yolo
59,40,94102,3,0.9,3,0,0,0,San Francisco
30,44,95211,1,0.2,3,0,0,0,San Joaquin
44,45,94111,2,2.5,1,0,0,0,San Francisco
67,18,92130,2,0.4,1,0,0,0,San Diego
59,53,90035,4,2.3,3,174,0,0,Los Angeles
37,11,94112,3,0.1,2,0,0,0,San Francisco
50,38,94143,3,0.6,2,0,0,0,San Francisco
56,28,94040,1,1.5,2,0,0,1,Santa Clara
29,35,94040,2,0.3,1,88,0,1,Santa Clara
55,81,92843,3,1.7,2,171,0,0,Orange
48,90,94590,2,0.8,3,205,0,0,Solano
32,115,90064,1,4.0,1,0,0,0,Los Angeles
47,78,92093,1,0.2,2,0,0,0,San Diego
46,30,94301,4,1.9,3,0,0,0,Santa Clara
33,39,95630,4,0.8,1,0,0,0,Sacramento
39,69,94123,3,0.1,1,0,0,0,San Francisco
60,29,93943,3,0.2,1,79,0,0,Monterey
39,54,94108,4,2.2,2,0,0,0,San Francisco
34,60,90071,3,2.8,1,0,0,1,Los Angeles
55,99,91768,1,0.1,3,0,0,0,Los Angeles
67,51,94117,3,2.2,1,0,0,0,San Francisco
40,53,94025,3,0.5,3,0,0,1,San Mateo
44,111,91911,2,5.3,2,0,1,0,San Diego
56,79,94588,3,0.8,1,302,0,0,Alameda
50,90,95616,1,2.8,2,0,0,0,Yolo
31,18,92115,2,0.3,1,124,0,0,San Diego
66,73,95817,3,2.4,1,0,0,0,Sacramento
43,59,95039,3,0.8,3,91,0,0,Monterey
58,40,95833,2,0.3,1,0,0,0,Sacramento
33,41,92028,1,1.5,2,0,0,1,San Diego
33,53,91380,1,2.1,3,0,0,0,Los Angeles
32,128,93117,2,4.33,1,0,0,0,Santa Barbara
55,145,92037,2,6.0,3,0,1,0,San Diego
40,28,90404,2,0.8,3,0,0,0,Los Angeles
54,155,90095,1,1.0,1,256,0,0,Los Angeles
36,195,95747,2,3.0,1,0,0,0,Placer
35,50,92182,4,2.2,2,0,0,0,San Diego
44,48,92735,3,0.8,3,0,0,0,Orange
38,81,94583,1,3.6,2,0,0,0,Contra Costa
30,50,91030,1,1.5,1,0,0,0,Los Angeles
39,21,95518,3,0.2,2,0,0,0,Humboldt
35,142,90250,2,0.0,1,0,0,0,Los Angeles
41,64,91604,4,0.4,1,0,0,0,Los Angeles
56,91,94939,1,3.0,3,0,0,0,Marin
52,74,96064,1,2.6,2,0,0,0,Siskiyou
29,182,95354,1,3.7,3,0,1,0,Stanislaus
38,82,95616,4,2.67,1,0,0,0,Yolo
51,45,95616,4,2.6,1,0,0,0,Yolo
45,85,95136,2,3.2,1,0,0,0,Santa Clara
51,133,90291,1,0.6,1,328,0,0,Los Angeles
53,22,91304,1,0.5,2,0,0,0,Los Angeles
50,24,94305,4,0.5,2,0,0,0,Santa Clara
59,38,94132,3,2.2,3,178,0,1,San Francisco
57,80,92647,2,0.0,3,0,0,0,Orange
45,33,92374,3,0.5,1,108,0,0,San Bernardino
27,41,93023,4,1.8,3,147,0,0,Ventura
40,90,94063,4,1.1,2,0,0,0,San Mateo
39,89,92037,1,2.8,3,153,0,0,San Diego
26,8,94550,2,0.9,3,0,0,0,Alameda
27,85,94117,1,1.9,1,0,0,0,San Francisco
55,53,94550,3,1.7,1,0,0,0,Alameda
64,20,93109,3,0.1,3,0,0,0,Santa Barbara
41,9,91911,1,1.0,1,0,0,0,San Diego
46,25,95747,4,0.6,1,0,0,0,Placer
43,114,92325,1,1.7,1,0,0,0,San Bernardino
29,49,94305,4,2.1,3,0,0,0,Santa Clara
58,12,95929,4,0.7,3,0,0,0,Butte
45,50,91902,3,2.5,2,0,0,0,San Diego
53,30,94609,4,0.2,2,0,0,0,Alameda
45,32,92399,4,0.6,1,77,0,0,San Bernardino
32,41,94706,4,2.0,2,0,0,0,Alameda
56,25,95123,3,0.1,2,0,0,0,Santa Clara
31,29,90630,1,0.3,1,0,0,0,Orange
29,50,94040,4,1.7,2,0,0,0,Santa Clara
48,79,94542,3,0.7,1,0,0,0,Alameda
36,110,94110,1,3.8,1,0,0,0,San Francisco
36,40,92518,2,1.67,2,129,0,0,Riverside
41,18,90024,1,0.6,3,0,0,0,Los Angeles
48,48,94086,1,0.3,1,0,0,0,Santa Clara
33,19,95370,2,1.0,2,92,0,0,Tuolumne
31,35,94025,1,1.33,1,131,0,0,San Mateo
48,133,90073,2,3.1,2,0,1,0,Los Angeles
59,19,95762,2,0.5,2,0,0,0,El Dorado
41,83,94025,4,2.67,1,0,0,0,San Mateo
42,39,96091,3,2.1,3,0,0,0,Trinity
62,38,92354,3,0.5,2,0,0,0,San Bernardino
62,63,95929,1,2.5,3,0,0,0,Butte
51,85,94305,3,2.0,2,0,0,0,Santa Clara
48,14,94305,4,1.0,1,0,0,0,Santa Clara
56,64,90210,4,1.5,1,0,0,0,Los Angeles
62,124,95023,1,3.8,1,405,0,0,San Benito
53,20,94131,1,0.2,1,0,0,1,San Francisco
62,33,95134,3,0.1,3,0,0,0,Santa Clara
28,80,95819,3,2.5,1,0,0,0,Sacramento
61,35,90025,2,0.2,3,0,0,0,Los Angeles
48,74,91109,3,0.7,1,0,0,0,Los Angeles
50,32,94304,2,0.7,2,0,0,0,Santa Clara
58,73,93109,4,0.7,1,241,0,0,Santa Barbara
53,41,94080,2,0.8,1,0,0,0,San Mateo
65,18,95621,1,1.5,2,0,0,0,Sacramento
50,64,92037,1,2.67,2,0,0,0,San Diego
50,44,92093,2,0.7,2,192,0,0,San Diego
41,109,94801,3,1.0,1,0,0,0,Contra Costa
43,71,95054,3,0.3,3,179,0,0,Santa Clara
55,79,94608,2,1.1,1,0,0,0,Alameda
33,30,95054,2,1.0,2,0,0,0,Santa Clara
44,82,95521,2,0.4,1,0,0,0,Humboldt
47,101,91950,3,2.0,2,270,0,0,San Diego
43,13,94709,2,0.1,2,0,0,1,Alameda
59,59,91365,3,1.4,3,0,0,0,Los Angeles
65,64,94928,2,1.5,1,0,0,0,Sonoma
28,188,92350,2,4.5,1,0,0,0,San Bernardino
58,28,90095,2,0.3,1,148,0,0,Los Angeles
33,120,92614,2,4.2,3,76,1,0,Orange
46,19,94105,3,0.5,2,97,0,0,San Francisco
47,49,92152,3,2.2,2,0,0,0,San Diego
32,99,91902,2,4.5,3,249,0,0,San Diego
58,95,94304,1,3.0,3,0,0,0,Santa Clara
32,81,95112,4,1.8,3,0,0,0,Santa Clara
46,73,95616,2,0.8,3,264,0,1,Yolo
35,193,91765,2,6.5,1,0,0,0,Los Angeles
53,115,90095,2,0.5,3,0,1,0,Los Angeles
55,41,93003,2,0.6,3,0,0,0,Ventura
63,80,90401,2,1.7,3,0,0,0,Los Angeles
45,90,94143,4,1.1,2,0,0,0,San Francisco
58,41,94305,1,0.2,1,81,0,0,Santa Clara
50,102,91103,2,6.3,1,0,0,0,Los Angeles
37,59,94234,1,1.5,3,0,0,0,Sacramento
52,83,92521,1,3.1,1,0,1,0,Riverside
35,180,94010,1,3.6,3,571,1,1,San Mateo
58,61,91910,3,2.2,3,0,0,0,San Diego
37,59,94720,4,0.2,3,0,0,0,Alameda
35,85,95351,4,2.1,3,0,0,0,Stanislaus
31,13,93727,1,0.5,3,0,0,0,Fresno
58,151,94022,3,0.6,2,0,1,0,Santa Clara
43,44,94577,3,1.0,2,0,0,0,Alameda
43,53,92115,3,0.8,3,154,0,0,San Diego
54,133,95747,1,5.0,2,0,1,0,Placer
53,31,91320,3,0.9,3,78,0,0,Ventura
32,101,90232,4,2.2,2,0,0,0,Los Angeles
37,61,95131,3,2.8,1,0,0,0,Santa Clara
34,68,90095,3,2.6,2,0,0,0,Los Angeles
51,21,94143,4,0.8,1,0,0,0,San Francisco
49,149,90024,2,0.4,1,0,0,0,Los Angeles
54,75,93555,1,1.4,3,0,0,0,Kern
37,55,95630,1,2.5,3,0,0,0,Sacramento
57,81,94305,2,3.7,1,226,0,0,Santa Clara
37,179,91768,1,8.6,1,0,0,0,Los Angeles
32,81,90601,2,3.4,2,0,1,0,Los Angeles
48,42,94611,1,1.2,2,0,0,0,Alameda
44,199,94607,2,6.67,1,0,0,0,Alameda
50,18,93117,1,0.5,2,0,0,0,Santa Barbara
44,28,91604,1,0.3,3,0,0,0,Los Angeles
54,80,95006,4,2.6,3,143,0,0,Santa Cruz
37,79,91330,1,3.6,2,104,0,0,Los Angeles
34,52,93940,2,1.0,2,0,0,0,Monterey
32,18,92007,2,0.3,2,0,0,0,San Diego
63,52,91361,4,1.7,1,218,0,0,Ventura
56,15,92093,4,0.7,3,102,0,0,San Diego
37,84,93943,4,0.7,3,0,0,0,Monterey
66,114,92521,1,0.8,3,0,0,0,Riverside
38,41,95521,3,0.5,3,0,0,0,Humboldt
35,29,95354,3,0.9,1,126,0,0,Stanislaus
61,23,95521,1,0.1,1,96,0,0,Humboldt
52,84,94132,1,2.4,1,0,0,0,San Francisco
57,60,93407,3,1.7,1,0,0,1,San Luis Obispo
47,13,94545,3,0.67,2,0,0,0,Alameda
50,45,90813,2,0.6,3,0,0,0,Los Angeles
36,83,90638,1,2.8,1,0,0,0,Los Angeles
45,102,92037,4,4.7,2,81,1,0,San Diego
58,58,90034,4,2.3,3,169,0,0,Los Angeles
27,134,93106,1,1.7,2,307,1,0,Santa Barbara
27,130,94801,3,2.9,2,0,1,0,Contra Costa
48,148,91311,2,3.3,1,0,0,1,Los Angeles
46,92,92886,1,0.2,2,0,0,0,Orange
32,142,90095,4,6.2,2,120,1,1,Los Angeles
54,62,94720,4,0.7,1,0,0,0,Alameda
31,50,93106,1,1.5,1,0,0,0,Santa Barbara
42,29,94928,1,0.6,3,0,0,0,Sonoma
30,85,91910,2,2.5,1,293,0,1,San Diego
41,78,95616,4,0.4,1,0,0,0,Yolo
44,85,92054,4,1.9,3,0,0,0,San Diego
37,89,91711,2,1.7,2,0,0,0,Los Angeles
51,33,92866,3,0.9,3,0,0,0,Orange
30,42,90034,1,2.1,3,0,0,0,Los Angeles
36,31,94022,4,1.7,1,124,0,0,Santa Clara
65,143,95616,4,6.6,2,0,1,0,Yolo
33,35,95616,4,0.8,1,0,0,0,Yolo
58,22,94608,1,0.1,2,0,0,0,Alameda
34,45,92038,1,1.7,1,84,0,0,San Diego
38,119,94545,2,3.3,1,0,0,0,Alameda
59,43,95616,4,1.3,1,0,0,0,Yolo
37,75,94704,3,0.9,2,0,0,0,Alameda
59,121,91423,1,4.3,1,0,0,0,Los Angeles
47,63,95521,1,0.8,3,0,0,0,Humboldt
48,58,94005,2,1.7,1,0,0,0,San Mateo
38,184,91311,3,8.0,1,0,1,0,Los Angeles
34,155,92780,2,6.5,1,0,0,0,Orange
44,69,90095,3,2.67,2,0,0,0,Los Angeles
33,188,95054,2,7.0,2,581,1,0,Santa Clara
47,38,91101,3,0.6,2,0,0,0,Los Angeles
41,9,90089,2,0.3,2,0,0,0,Los Angeles
36,69,95929,4,2.1,3,0,0,0,Butte
28,199,92121,1,6.33,1,0,0,0,San Diego
59,38,92122,1,0.8,1,0,0,0,San Diego
43,129,95039,1,5.0,1,0,0,0,Monterey
56,59,94303,2,1.9,2,0,0,0,Santa Clara
28,115,92407,1,1.9,1,200,0,0,San Bernardino
62,83,93657,4,0.1,2,0,0,0,Fresno
40,65,90095,2,3.2,1,0,0,0,Los Angeles
34,72,94555,3,2.3,1,124,0,0,Alameda
52,72,94720,1,1.6,3,0,0,0,Alameda
40,63,94025,3,0.5,3,221,0,0,San Mateo
27,64,94501,4,1.8,2,0,0,0,Alameda
52,194,94305,1,1.7,1,0,0,0,Santa Clara
39,104,95035,1,4.0,3,0,0,1,Santa Clara
52,180,95831,1,1.7,1,550,0,0,Sacramento
50,18,95503,2,1.0,2,88,0,0,Humboldt
40,93,93933,1,2.8,3,328,0,1,Monterey
35,32,91360,1,1.33,1,137,0,0,Ventura
39,68,91950,3,2.1,1,0,0,0,San Diego
33,115,93305,1,2.7,2,283,0,0,Kern
46,154,90245,2,2.8,1,94,0,0,Los Angeles
27,68,95503,4,0.0,1,0,0,0,Humboldt
55,44,92093,3,1.0,3,0,0,0,San Diego
52,149,92121,2,0.4,1,0,0,0,San Diego
59,103,91360,1,2.6,1,0,0,0,Ventura
63,41,91355,4,1.3,2,0,0,0,Los Angeles
61,113,91741,2,2.8,1,0,0,0,Los Angeles
58,48,93460,4,1.3,2,0,0,0,Santa Barbara
29,69,92093,4,1.8,2,0,0,0,San Diego
51,43,95053,4,1.1,2,164,0,0,Santa Clara
59,19,92192,1,0.3,3,0,0,0,San Diego
41,65,90024,3,2.1,3,0,0,0,Los Angeles
59,32,92064,3,0.4,2,0,0,0,San Diego
52,20,95616,1,0.3,1,0,0,0,Yolo
39,25,94132,2,0.8,3,0,0,0,San Francisco
45,70,95605,1,2.8,1,0,0,0,Yolo
59,70,92103,4,2.3,3,0,0,0,San Diego
49,103,91330,3,2.0,2,167,0,0,Los Angeles
48,162,94143,3,1.4,1,400,1,0,San Francisco
61,61,91320,2,2.8,1,153,0,0,Ventura
31,170,95006,1,6.0,1,0,0,0,Santa Cruz
42,49,90034,1,2.8,1,0,0,0,Los Angeles
35,108,90630,2,2.75,3,0,1,0,Orange
57,62,94025,3,2.0,3,0,0,0,San Mateo
54,102,91360,3,1.7,2,0,0,0,Ventura
61,141,92677,3,0.7,1,0,1,1,Orange
60,8,92626,2,1.0,1,0,0,0,Orange
59,91,95008,2,1.6,1,0,0,0,Santa Clara
62,10,92606,3,0.5,1,0,0,0,Orange
26,35,90089,2,1.7,2,119,0,0,Los Angeles
41,71,92182,3,0.3,3,0,0,0,San Diego
65,59,94022,3,2.4,1,0,0,0,Santa Clara
25,122,93022,2,0.2,1,0,0,0,Ventura
27,81,90291,3,1.5,1,307,0,1,Los Angeles
65,35,92009,1,0.5,3,150,0,0,San Diego
60,83,95616,2,1.4,1,75,0,0,Yolo
29,121,95449,1,1.5,1,0,0,0,Mendocino
32,35,91107,3,1.0,1,0,0,0,Los Angeles
32,140,94102,4,6.6,3,0,1,1,San Francisco
41,88,90740,1,2.8,3,0,0,0,Orange
52,70,94117,2,1.1,1,0,0,0,San Francisco
40,63,92807,1,1.5,3,0,0,0,Orange
39,125,90250,1,3.5,1,0,0,0,Los Angeles
34,21,94107,4,1.0,1,0,0,0,San Francisco
34,75,95814,2,1.8,1,0,0,0,Sacramento
34,38,95039,1,1.33,1,0,0,0,Monterey
41,58,92009,4,2.67,1,0,0,0,San Diego
59,31,90630,3,0.4,2,0,0,0,Orange
40,18,90049,4,1.5,3,0,0,0,Los Angeles
52,29,94720,1,1.5,2,159,0,0,Alameda
37,29,91711,2,1.4,3,0,0,0,Los Angeles
39,69,92096,3,0.1,1,247,0,0,San Diego
49,121,90032,1,4.9,1,0,0,0,Los Angeles
63,64,95814,1,1.8,3,147,0,0,Sacramento
34,84,94707,4,2.2,2,323,0,0,Alameda
51,65,94143,3,0.7,2,0,0,0,San Francisco
61,85,94998,3,1.8,2,0,0,0,Marin
56,44,94575,3,1.5,1,153,0,0,Contra Costa
62,174,94305,1,4.7,1,0,0,0,Santa Clara
56,178,93940,1,2.9,1,0,0,0,Monterey
58,55,93106,4,2.5,1,0,0,0,Santa Barbara
58,25,92121,4,0.9,2,90,0,0,San Diego
50,21,94305,1,0.2,1,0,0,0,Santa Clara
44,72,95616,3,0.3,3,0,0,0,Yolo
49,129,94085,1,0.3,1,0,0,0,Santa Clara
31,18,95616,1,0.4,3,0,0,0,Yolo
49,91,94704,4,1.4,2,0,0,0,Alameda
43,38,94309,1,0.5,3,144,0,0,Santa Clara
31,21,94115,3,1.0,1,0,0,0,San Francisco
66,38,95134,1,1.1,3,0,0,0,Santa Clara
41,154,92697,1,1.7,1,0,0,0,Orange
39,178,92123,1,4.1,1,207,0,0,San Diego
46,85,92867,1,0.2,2,0,0,1,Orange
57,93,94025,2,1.6,1,161,0,0,San Mateo
59,151,93106,2,6.0,1,0,0,0,Santa Barbara
30,78,92677,4,2.2,2,236,0,0,Orange
26,135,94588,1,1.5,1,0,0,0,Alameda
46,40,90045,1,0.3,1,116,0,0,Los Angeles
66,80,92093,4,0.1,2,0,0,0,San Diego
50,18,95819,2,0.0,1,0,0,0,Sacramento
61,74,91320,2,0.7,2,0,0,0,Ventura
37,94,91016,4,1.8,3,232,0,0,Los Angeles
51,173,95051,1,0.5,2,0,1,0,Santa Clara
56,88,95051,4,1.0,2,0,0,0,Santa Clara
58,82,94025,1,4.3,1,263,0,0,San Mateo
41,54,91775,3,2.1,1,0,0,0,Los Angeles
35,45,90639,3,0.9,1,101,0,0,Los Angeles
38,39,93118,1,2.0,2,0,0,0,Santa Barbara
26,20,95064,4,1.0,1,116,0,0,Santa Cruz
35,93,90095,4,1.8,3,0,0,0,Los Angeles
36,85,90502,3,1.2,3,0,0,0,Los Angeles
26,95,92130,3,0.8,1,0,0,0,San Diego
53,48,92029,2,1.9,2,0,0,0,San Diego
56,22,91768,1,1.2,3,0,0,0,Los Angeles
44,33,94063,1,0.75,3,171,0,0,San Mateo
47,40,95123,2,2.1,3,156,0,0,Santa Clara
32,30,94534,4,0.4,2,78,0,0,Solano
52,22,90755,4,0.8,1,0,0,0,Los Angeles
39,20,90747,1,0.6,3,0,0,0,Los Angeles
47,49,92104,3,2.5,2,0,0,0,San Diego
35,25,94526,3,0.1,2,0,0,0,Contra Costa
43,32,94720,4,0.3,1,0,0,0,Alameda
52,9,90405,2,0.2,1,0,0,0,Los Angeles
30,23,94304,2,0.9,3,0,0,0,Santa Clara
36,18,95521,4,1.0,1,0,0,0,Humboldt
48,42,95054,3,0.6,2,121,0,0,Santa Clara
36,39,92009,1,2.0,1,153,0,0,San Diego
58,84,95120,4,1.6,2,0,0,0,Santa Clara
35,101,94143,3,3.8,3,150,1,0,San Francisco
59,43,91791,4,0.4,1,0,0,0,Los Angeles
36,28,90840,4,1.0,1,130,0,0,Los Angeles
45,59,94703,2,2.5,1,155,0,0,Alameda
56,29,94110,4,1.5,3,146,0,0,San Francisco
46,39,91710,2,1.3,1,101,0,0,San Bernardino
37,24,94115,4,1.0,1,0,0,0,San Francisco
44,62,91604,3,0.3,3,0,0,0,Los Angeles
44,33,94306,4,0.3,1,142,0,0,Santa Clara
33,73,94028,1,2.5,1,135,0,0,San Mateo
34,88,94404,2,0.0,1,121,0,0,San Mateo
35,58,91330,3,2.8,1,0,0,0,Los Angeles
48,48,92064,2,2.1,3,0,0,0,San Diego
58,40,94124,1,2.8,2,0,0,0,San Francisco
30,160,90630,1,4.3,1,249,0,0,Orange
62,39,93117,3,1.5,1,0,0,0,Santa Barbara
40,53,90064,1,2.0,1,0,0,0,Los Angeles
42,32,90033,3,0.5,2,0,0,0,Los Angeles
43,32,94501,3,0.6,2,0,0,0,Alameda
58,11,92037,2,0.3,1,96,0,0,San Diego
36,123,90502,2,3.0,3,0,1,0,Los Angeles
29,184,92126,4,2.2,3,612,1,0,San Diego
49,60,95023,3,0.7,2,142,0,0,San Benito
60,41,90064,3,2.2,3,0,0,0,Los Angeles
58,99,92697,2,1.4,1,0,0,0,Orange
50,83,92333,3,3.0,2,0,0,0,San Bernardino
46,134,93305,2,3.3,1,0,0,0,Kern
45,85,94112,2,1.7,2,0,0,0,San Francisco
